system_id,scenario_id,model_id,scenario_type,coverage,judge_id,rmse,mae,max_abs_error,final_state_error,support_distance,uncertainty_score,disagreement_score,invariant_residual,repair_amount,risk_score,rank_within_accepted,tags
two_tank,judge_test_ood_action_magnitude_0021,mlp_state_space,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.2685162128988816,0.2449644451424575,0.3673954325491717,0.445114549046276,15.011336191797277,0.0016138401759205,0.3668467274970533,0.0018185139129957,0.0,0.6628571428571428,3,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE
two_tank,judge_test_ood_action_magnitude_0049,mlp_state_space,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.2907578516387525,0.2740993700766557,0.3907067322814668,0.4459623850545329,15.09462761185844,0.0016050051923809,0.3026720086796641,0.0021394294603165,0.0,0.6706666666666665,4,LOW_DISAGREEMENT_BUT_BAD;LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE
two_tank,judge_test_ood_action_magnitude_0093,mlp_state_space,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.2570251380641687,0.2316181357049234,0.3678785636091541,0.4381360144962382,14.861124151104264,0.0016369370666171,0.565482594291642,0.0019872352471424,0.0,0.6710476190476191,5,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE
two_tank,judge_test_ood_action_magnitude_0016,mlp_state_space,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.2577822359591715,0.2326136079771234,0.3572164459338038,0.4214502726936115,14.922550317522036,0.0016196017032045,0.4345172123114098,0.0021550149998027,0.0,0.6723809523809523,6,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE
two_tank,judge_test_ood_action_magnitude_0051,mlp_state_space,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.2725127303913683,0.2443875384601471,0.3885811337188904,0.4204560101442432,14.992627289581854,0.0016143310461632,0.4395691314874653,0.0020132537963211,0.0,0.677142857142857,7,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE
two_tank,judge_test_ood_action_magnitude_0081,mlp_state_space,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.2877253573127267,0.2630213178690107,0.3847638522394909,0.4529597982822778,15.10101894084736,0.001621308742716,0.3677690031304346,0.0018695719236586,0.0,0.6775238095238094,8,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE
two_tank,judge_test_ood_action_magnitude_0015,mlp_state_space,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.2467643317522765,0.222178504220163,0.330433491171485,0.4408651688504107,14.993651867502685,0.0016133919871294,0.50988855127477,0.0016709951345171,0.0,0.6826666666666666,9,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE
two_tank,judge_test_ood_action_magnitude_0055,mlp_state_space,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.2044820420758527,0.1848843562009735,0.3047495717460404,0.383880388949726,14.886363059912638,0.0016039964100606,0.5933102024010254,0.0021748563691151,0.0,0.6841904761904762,10,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0009,hold_last,combined_intervention,0.1,calibration_selected_candidate_ranker,0.5421174393516817,0.3880025834391854,1.1412556932376725,1.1596821588651602,14.29229253753595,0.0,0.5588027966968477,0.0269574743323746,0.0,0.7,1,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE;SEVERE_MISCLASSIFICATION
two_tank,judge_test_ood_combined_0045,hold_last,combined_intervention,0.1,calibration_selected_candidate_ranker,0.3986245225477808,0.3189608505689896,0.7675729069835375,0.9650739440634436,14.563637730105604,2.220446049250313e-16,0.3979661033920818,0.0271438217117763,0.0,0.7068571428571429,2,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
