selection_mode,seed,system_id,badness_target,coverage,selected_judge_id,selection_metric,selection_far,selection_accepted_error,coverage_achieved,tie_breaker_used,source_split,uses_test_labels
best_calibrated_family_selected_on_calibration,4,heat_exchanger,bad_rmse,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.013735016036062066,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,4,heat_exchanger,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,4,heat_exchanger,bad_rmse_or_event,0.1,logistic_calibrated_judge,false_accept_rate,0.023809523809523808,0.023809523809523808,0.1,False,calibration,False
best_calibrated_family_selected_on_calibration,4,two_tank,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,4,two_tank,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,4,two_tank,bad_rmse,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.1784172438050062,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,4,two_tank,bad_rmse,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.1337579685085774,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,4,two_tank,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,4,two_tank,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,5,cstr,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,5,cstr,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,5,cstr,bad_rmse,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.015945865966215195,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,5,cstr,bad_rmse,0.1,logistic_calibrated_judge,false_accept_rate,0.0,0.045254640231270286,0.1,False,calibration,False
best_calibrated_family_selected_on_calibration,5,cstr,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,5,cstr,bad_rmse_or_event,0.1,logistic_calibrated_judge,false_accept_rate,0.0,0.0,0.1,False,calibration,False
best_calibrated_family_selected_on_calibration,5,heat_exchanger,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,5,heat_exchanger,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,5,heat_exchanger,bad_rmse,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.012344645302087837,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,5,heat_exchanger,bad_rmse,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.005952380952380952,0.021498947022681264,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,5,heat_exchanger,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,5,heat_exchanger,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.005952380952380952,0.005952380952380952,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,5,two_tank,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,5,two_tank,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,5,two_tank,bad_rmse,0.05,logistic_calibrated_judge,false_accept_rate,0.0,0.13928972158796674,0.05,False,calibration,False
best_calibrated_family_selected_on_calibration,5,two_tank,bad_rmse,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.13819047261480588,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,5,two_tank,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,5,two_tank,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,6,cstr,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,6,cstr,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,6,cstr,bad_rmse,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.014906572797653908,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,6,cstr,bad_rmse,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.021867418476352124,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,6,cstr,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,6,cstr,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,6,heat_exchanger,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
