system_id,seed,model_id,split,rmse_mean,mae_mean,max_abs_error_mean,final_state_error_mean,n_scenarios
two_tank,6,mlp_state_space,judge_test_ood_combined,0.17604045468323495,0.12560244783114966,0.374083716885769,0.21067813448317052,10
two_tank,6,mlp_state_space,judge_test_ood_inflow_spike,0.1848349056162679,0.13274053066017305,0.36080308152873924,0.34098499992752773,10
two_tank,6,mlp_state_space,judge_test_pump_degradation,0.056228390265472813,0.039168610019907235,0.13955404457777085,0.17068815621578798,10
two_tank,7,ensemble_mlp,judge_test_id,0.011051635891023306,0.00889020181747278,0.02246835266630067,0.01609280882099084,10
two_tank,7,ensemble_mlp,judge_test_ood_action_magnitude,0.2712081258724958,0.22771454277910888,0.4969128590231027,0.4178470496776983,10
two_tank,7,ensemble_mlp,judge_test_ood_combined,0.18834916431319168,0.12309361315191791,0.43669302706100205,0.3871034828556229,10
two_tank,7,ensemble_mlp,judge_test_ood_inflow_spike,0.20575950113378644,0.1336470067502602,0.44201911552876927,0.3558940051384877,10
two_tank,7,ensemble_mlp,judge_test_pump_degradation,0.03520128994743488,0.023281202170897554,0.09175694351772959,0.1088917380935184,10
two_tank,7,gradient_boosted_narx,judge_test_id,0.038353448165979374,0.03382310816467328,0.06577707053114223,0.06902227816932772,10
two_tank,7,gradient_boosted_narx,judge_test_ood_action_magnitude,0.2485424086826596,0.21497457057910502,0.4073159600616475,0.29684233857970466,10
two_tank,7,gradient_boosted_narx,judge_test_ood_combined,0.20799211544230795,0.14175457268725594,0.4683953741155268,0.4421413993557269,10
two_tank,7,gradient_boosted_narx,judge_test_ood_inflow_spike,0.20879906484483005,0.13943522069470746,0.4396968139667122,0.3722459414282052,10
two_tank,7,gradient_boosted_narx,judge_test_pump_degradation,0.09855377038558276,0.06905386643462667,0.21569548380779038,0.2985102531442532,10
two_tank,7,hold_last,judge_test_id,0.38780733325804306,0.34575771457726473,0.6018237023013435,0.7985533368225715,10
two_tank,7,hold_last,judge_test_ood_action_magnitude,0.5910791739131181,0.5523221977640235,0.7251658296764001,0.9689668867171661,10
two_tank,7,hold_last,judge_test_ood_combined,0.553185636053208,0.4440759586475182,1.0431339197613136,1.1461617532660653,10
two_tank,7,hold_last,judge_test_ood_inflow_spike,0.3060447786597277,0.24036926425813715,0.6275476542003998,0.6478835026360708,10
two_tank,7,hold_last,judge_test_pump_degradation,0.22677969879083854,0.20788822329149018,0.3256744769450227,0.327503749768448,10
two_tank,7,linear_narx,judge_test_id,0.00988507944881899,0.008359982811841084,0.016330337080336578,0.007987048402951336,10
two_tank,7,linear_narx,judge_test_ood_action_magnitude,0.22969993120156534,0.18996131261445331,0.37817877971399533,0.5345975849599034,10
