scenario_id,system_id,role,split,split_group,scenario_type,model_id,rmse,mae,max_abs_error,final_state_error,support_distance,uncertainty_score,disagreement_score,invariant_residual,repair_amount,bad_rmse_label,risk_support_only,risk_uncertainty_only,risk_disagreement_only,risk_invariant_only,risk_repair_only,risk_combined_linear,risk_random_baseline,risk_oracle_error_rank,risk_best_single_signal_selected_on_calibration,risk_rank_normalized_linear,risk_calibration_selected_candidate_ranker,risk_logistic_calibrated_judge,risk_isotonic_calibrated_judge,risk_quantile_rule_judge,risk_conservative_low_coverage_judge,true_any_event,predicted_any_event,true_overflow_event,predicted_overflow_event,bad_overflow_event,true_underflow_event,predicted_underflow_event,bad_underflow_event,bad_event,true_temperature_above_limit,predicted_temperature_above_limit,bad_temperature_above_limit,true_concentration_out_of_safe_range,predicted_concentration_out_of_safe_range,bad_concentration_out_of_safe_range,true_unsafe_reactor_state,predicted_unsafe_reactor_state,bad_unsafe_reactor_state
judge_test_ood_inflow_spike_0087,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.3496115724872918,0.2915832072155168,0.6085589442488977,0.6970550543425147,5.290741590155555,0.0,0.2381598526972901,0.0193001716517093,0.0,True,5.290741590155555,0.0,0.2381598526972901,0.0193001716517093,0.0,0.2265957745059835,0.484849515304518,0.3496115724872918,0.0193001716517093,0.7060000000000001,0.5152380952380952,0.9999450873163134,1.0,0.0193001716517093,0.6682895095680452,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0087,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.0341693484160158,0.019638554429197,0.1016233053634954,0.0022036150128152,5.290741590155555,0.0068882148210022,0.2381598526972901,1.424663219835317e-06,0.0,False,5.290741590155555,0.0068882148210022,0.2381598526972901,1.424663219835317e-06,0.0,0.2886418384699584,0.6003080860783908,0.0341693484160158,1.424663219835317e-06,0.204,0.3239999999999999,0.0255090771530384,0.3235294117647059,1.424663219835317e-06,0.663518781995611,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0087,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.1798592281267702,0.1371705452332416,0.3673245468559729,0.3128336014730066,5.290741590155555,0.0015787484885134,0.2381598526972901,0.0089338809242024,0.0,True,5.290741590155555,0.0015787484885134,0.2381598526972901,0.0089338809242024,0.0,0.198333159745878,0.2914419157286997,0.1798592281267702,0.0089338809242024,0.598,0.474095238095238,0.9485397047544852,1.0,0.0089338809242024,0.5216873180758761,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0088,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.6715011044539365,0.5473234338609784,1.2034408562917465,1.2203301336391976,5.563353661551466,0.0,0.4951468111159269,0.0203357705341251,0.0,True,5.563353661551466,0.0,0.4951468111159269,0.0203357705341251,0.0,0.2906001228050631,0.4519837255105763,0.6715011044539365,0.0203357705341251,0.8290000000000001,0.6702857142857143,0.9999922720959288,1.0,0.0203357705341251,0.9112397554843318,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0088,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.0319196106215789,0.0196350608048772,0.0964843348668864,0.001671176607171,5.563353661551466,0.0068882148210014,0.4951468111159269,1.5132527625590086e-06,0.0,False,5.563353661551466,0.0068882148210014,0.4951468111159269,1.5132527625590086e-06,0.0,0.3452440108250105,0.5699231022927044,0.0319196106215789,1.5132527625590086e-06,0.3319999999999999,0.4809523809523809,0.0873702071162812,0.3235294117647059,1.5132527625590086e-06,0.8811159721282132,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0088,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.1859653130846471,0.1446713570044249,0.3511596574584885,0.3305551775757957,5.563353661551466,0.0015821920753892,0.4951468111159269,0.0094564263117131,0.0,True,5.563353661551466,0.0015821920753892,0.4951468111159269,0.0094564263117131,0.0,0.2587700139460736,0.1992162130965256,0.1859653130846471,0.0094564263117131,0.73,0.6325714285714286,0.989495817351509,1.0,0.0094564263117131,0.7523099806454392,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0089,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.6439834124107638,0.5164985190357243,1.169366342327267,1.1855251860659477,5.4166372141041,0.0,0.4751634124515387,0.0197660755858435,0.0,True,5.4166372141041,0.0,0.4751634124515387,0.0197660755858435,0.0,0.2804032953340294,0.7568410883007624,0.6439834124107638,0.0197660755858435,0.8039999999999999,0.5992380952380951,0.9999870960373256,1.0,0.0197660755858435,0.8758904804788209,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0089,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.0318515308758005,0.0202126536553249,0.0957882746874734,0.0064336555242907,5.4166372141041,0.0068882148210008,0.4751634124515387,1.470128870538442e-06,0.0,False,5.4166372141041,0.0068882148210008,0.4751634124515387,1.470128870538442e-06,0.0,0.3391192462392604,0.1373450690174096,0.0318515308758005,1.470128870538442e-06,0.307,0.4099047619047619,0.0763177029137972,0.3235294117647059,1.470128870538442e-06,0.8597138443218719,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0089,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.1832068847776767,0.1417336851474921,0.356628281869134,0.3238001446408603,5.4166372141041,0.0015805318973887,0.4751634124515387,0.0092429399570474,0.0,True,5.4166372141041,0.0015805318973887,0.4751634124515387,0.0092429399570474,0.0,0.2510712819065602,0.6347724212550512,0.1832068847776767,0.0092429399570474,0.7040000000000001,0.5611428571428572,0.9860946115344126,1.0,0.0092429399570474,0.7255692551188608,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0090,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.3716510786633157,0.2969637442059366,0.7402773630372299,0.6913223953080417,5.525502818474841,0.0,0.2424555719234923,0.0195069520803373,0.0,True,5.525502818474841,0.0,0.2424555719234923,0.0195069520803373,0.0,0.2321802695492123,0.3858003863700424,0.3716510786633157,0.0195069520803373,0.7180000000000001,0.5975238095238096,0.9999567809794048,1.0,0.0195069520803373,0.6852074484031964,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0090,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.0390020974309646,0.0249131691169381,0.1121239379118108,0.0064304940650438,5.525502818474841,0.0068882148210015,0.2424555719234923,1.4128153018471562e-06,0.0,False,5.525502818474841,0.0068882148210015,0.2424555719234923,1.4128153018471562e-06,0.0,0.2927481127505245,0.5896573075609803,0.0390020974309646,1.4128153018471562e-06,0.199,0.3998095238095238,0.0283035404699117,0.3235294117647059,1.4128153018471562e-06,0.6753736942640266,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0090,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.184190327090662,0.1406388070764795,0.3789688865568141,0.3207355481366968,5.525502818474841,0.0015751587030415,0.2424555719234923,0.0091796895036714,0.0,True,5.525502818474841,0.0015751587030415,0.2424555719234923,0.0091796895036714,0.0,0.2040924113643756,0.5459276297471366,0.184190327090662,0.0091796895036714,0.6230000000000001,0.5613333333333334,0.9600433399984872,1.0,0.0091796895036714,0.5393170495026629,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0091,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.3678087098136282,0.2985052515455216,0.6229335602764783,0.7153765605983065,5.363507156373205,2.220446049250313e-16,0.244065887754689,0.0200684423964008,0.0,True,5.363507156373205,2.220446049250313e-16,0.244065887754689,0.0200684423964008,0.0,0.2343013521657627,0.6932503757355415,0.3678087098136282,0.0200684423964008,0.7360000000000001,0.5451428571428572,0.999968229270034,1.0,0.0200684423964008,0.6944742707736611,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0091,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.0365615262491608,0.02150210649846,0.1065997178507407,0.0070451369353582,5.363507156373205,0.0068882148210015,0.244065887754689,1.410004791264094e-06,0.0,False,5.363507156373205,0.0068882148210015,0.244065887754689,1.410004791264094e-06,0.0,0.2908554535985331,0.0298984610744783,0.0365615262491608,1.410004791264094e-06,0.198,0.3401904761904762,0.0268965870931265,0.3235294117647059,1.410004791264094e-06,0.6708931240125584,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0091,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.1808417756518062,0.1390529371676561,0.3598107267951258,0.3171443973694057,5.363507156373205,0.0015747558186332,0.244065887754689,0.0090613395449722,0.0,True,5.363507156373205,0.0015747558186332,0.244065887754689,0.0090613395449722,0.0,0.2013420691935871,0.4774036579339248,0.1808417756518062,0.0090613395449722,0.607,0.496,0.9548211621729562,1.0,0.0090613395449722,0.5319115537079087,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0092,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.4191407229925203,0.3384973101381399,0.8079145681130817,0.8207465352054043,5.312445145610644,2.220446049250313e-16,0.3035795916998773,0.0198462440394279,0.0,True,5.312445145610644,2.220446049250313e-16,0.3035795916998773,0.0198462440394279,0.0,0.2442532863579531,0.1693981937075978,0.4191407229925203,0.0198462440394279,0.7510000000000001,0.5411428571428571,0.9999716948354592,1.0,0.0198462440394279,0.7353487032400067,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0092,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.0339697548248536,0.0219329578496358,0.1007240173642358,0.0103544907685039,5.312445145610644,0.0068882148210014,0.3035795916998773,1.4461850351555551e-06,0.0,False,5.312445145610644,0.0068882148210014,0.3035795916998773,1.4461850351555551e-06,0.0,0.3023959950277858,0.0451649651357229,0.0339697548248536,1.4461850351555551e-06,0.242,0.3472380952380952,0.0345419036175887,0.3235294117647059,1.4461850351555551e-06,0.717208665715461,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0092,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.1852220298718849,0.1430840024018126,0.3631535660273739,0.326495577625196,5.312445145610644,0.0015798848913433,0.3035795916998773,0.0093261536168027,0.0,True,5.312445145610644,0.0015798848913433,0.3035795916998773,0.0093261536168027,0.0,0.2149242552040153,0.1942863304206459,0.1852220298718849,0.0093261536168027,0.657,0.5053333333333333,0.9700554194154902,1.0,0.0093261536168027,0.5850581017286878,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0093,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.3672269746263942,0.3033033980586393,0.6196340060700165,0.730422458754502,5.248862100135982,0.0,0.2477166237483448,0.0202247481314761,0.0,True,5.248862100135982,0.0,0.2477166237483448,0.0202247481314761,0.0,0.2345957539481993,0.2166916546372657,0.3672269746263942,0.0202247481314761,0.741,0.5219047619047619,0.9999705202255524,1.0,0.0202247481314761,0.6971614352269662,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0093,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.0354056639200062,0.0201629879616391,0.1057138132488786,0.0015652998202766,5.248862100135982,0.0068882148210017,0.2477166237483448,1.438494688394982e-06,0.0,False,5.248862100135982,0.0068882148210017,0.2477166237483448,1.438494688394982e-06,0.0,0.2900327330570303,0.430525881941902,0.0354056639200062,1.438494688394982e-06,0.2159999999999999,0.3219047619047619,0.0262396181227541,0.3235294117647059,1.438494688394982e-06,0.6697540534762682,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0093,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.1836264772542669,0.1405616427235485,0.3768030493820911,0.3210865670453371,5.248862100135982,0.001579007320985,0.2477166237483448,0.0091812116181239,0.0,True,5.248862100135982,0.001579007320985,0.2477166237483448,0.0091812116181239,0.0,0.2014994736955797,0.8588348318385238,0.1836264772542669,0.0091812116181239,0.6240000000000001,0.4773333333333334,0.9569630272257916,1.0,0.0091812116181239,0.533995380870232,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0094,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.6901609044944489,0.559337422770932,1.2459680116855054,1.266152951209056,5.502933807444668,0.0,0.5059502797786214,0.020642715255311,0.0,True,5.502933807444668,0.0,0.5059502797786214,0.020642715255311,0.0,0.2941869730071126,0.3350228754161621,0.6901609044944489,0.020642715255311,0.8330000000000001,0.6514285714285715,0.9999938279958324,1.0,0.020642715255311,0.925336335586488,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0094,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.0311233531536242,0.01829529045684,0.0973486422615099,0.0074012289133012,5.502933807444668,0.0068882148210017,0.5059502797786214,1.4434225476162975e-06,0.0,False,5.502933807444668,0.0068882148210017,0.5059502797786214,1.4434225476162975e-06,0.0,0.3466362177265818,0.4784271177835124,0.0311233531536242,1.4434225476162975e-06,0.308,0.4514285714285714,0.0896185775512097,0.3235294117647059,1.4434225476162975e-06,0.887695720093013,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0094,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.1808754608100456,0.1406893297936643,0.3434663782318079,0.3204459067047817,5.502933807444668,0.0015811231091409,0.5059502797786214,0.0092092614888168,0.0,True,5.502933807444668,0.0015811231091409,0.5059502797786214,0.0092092614888168,0.0,0.2583648651702949,0.1990674906447198,0.1808754608100456,0.0092092614888168,0.713,0.6057142857142856,0.9880494968372828,1.0,0.0092092614888168,0.7527673586913979,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0095,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.3958491255787071,0.3297063174487962,0.7489174774415956,0.7884583667243703,5.296403154450215,0.0,0.2810421815205446,0.0199371913564367,0.0,True,5.296403154450215,0.0,0.2810421815205446,0.0199371913564367,0.0,0.2400475095189269,0.904073502306566,0.3958491255787071,0.0199371913564367,0.7449999999999999,0.5327619047619048,0.9999701702160992,1.0,0.0199371913564367,0.7187734281613091,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0095,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.0330298688242293,0.0203806439036069,0.0976748014589832,9.30664407910934e-05,5.296403154450215,0.0068882148210017,0.2810421815205446,1.417382112269737e-06,0.0,False,5.296403154450215,0.0068882148210017,0.2810421815205446,1.417382112269737e-06,0.0,0.2975398902769499,0.3954882189665609,0.0330298688242293,1.417382112269737e-06,0.215,0.3308571428571428,0.0310307995342732,0.3235294117647059,1.417382112269737e-06,0.6984059645460281,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0095,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.1797348992799221,0.1383335544372056,0.3562566284752657,0.3150628708696934,5.296403154450215,0.0015799629789974,0.2810421815205446,0.0090625367754801,0.0,True,5.296403154450215,0.0015799629789974,0.2810421815205446,0.0090625367754801,0.0,0.2081862017601122,0.2111075953631359,0.1797348992799221,0.0090625367754801,0.6199999999999999,0.4851428571428571,0.9607621768478668,1.0,0.0090625367754801,0.5598071097163262,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0096,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.6237304260854426,0.4936558944562759,1.144002871626288,1.1520303859091865,5.490040395797196,0.0,0.4586558268951812,0.0197812947728636,0.0,True,5.490040395797196,0.0,0.4586558268951812,0.0197812947728636,0.0,0.2781243464201665,0.8796272402688667,0.6237304260854426,0.0197812947728636,0.8019999999999999,0.6209523809523809,0.9999865708138952,1.0,0.0197812947728636,0.8655313700857548,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0096,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.0302147937419956,0.0187540160201402,0.0928306586151368,0.0021650631352258,5.490040395797196,0.0068882148210017,0.4586558268951812,1.4187163201732396e-06,0.0,False,5.490040395797196,0.0068882148210017,0.4586558268951812,1.4187163201732396e-06,0.0,0.3367311379422949,0.353648527845209,0.0302147937419956,1.4187163201732396e-06,0.276,0.4205714285714285,0.0728876617785009,0.3235294117647059,1.4187163201732396e-06,0.8489808541466672,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0096,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.1790285163528885,0.1390386933215237,0.3370761856657935,0.3177975958224495,5.490040395797196,0.0015796132462513,0.4586558268951812,0.0091003068853045,0.0,True,5.490040395797196,0.0015796132462513,0.4586558268951812,0.0091003068853045,0.0,0.2476372788149448,0.9098638355517156,0.1790285163528885,0.0091003068853045,0.684,0.576,0.984022463905851,1.0,0.0091003068853045,0.7112829682047481,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0097,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.3716600561401226,0.2934321475523305,0.6992188740965588,0.7196165119460232,5.360330135840454,0.0,0.2424048421213916,0.0205067274393989,0.0,True,5.360330135840454,0.0,0.2424048421213916,0.0205067274393989,0.0,0.2370490900223708,0.9945591932551618,0.3716600561401226,0.0205067274393989,0.7440000000000001,0.548,0.9999758010176972,1.0,0.0205067274393989,0.7037481347308778,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0097,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.041159956162117,0.0272448708543295,0.1156184258789982,0.0127893658079364,5.360330135840454,0.0068882148210017,0.2424048421213916,1.467682007944582e-06,0.0,False,5.360330135840454,0.0068882148210017,0.2424048421213916,1.467682007944582e-06,0.0,0.2904705948143311,0.8805522161028054,0.041159956162117,1.467682007944582e-06,0.2279999999999999,0.3514285714285714,0.0266654710594583,0.3235294117647059,1.467682007944582e-06,0.6694375892114947,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0097,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.1843492126684047,0.1394763002921965,0.3893880698863388,0.3174572192030732,5.360330135840454,0.0015767399353374,0.2424048421213916,0.0090761519600287,0.0,True,5.360330135840454,0.0015767399353374,0.2424048421213916,0.0090761519600287,0.0,0.2011202912644518,0.5048579956425765,0.1843492126684047,0.0090761519600287,0.606,0.4954285714285714,0.9548335960645709,1.0,0.0090761519600287,0.5309519966560863,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0098,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.5659309186877146,0.4380346319504735,1.0415688745000842,1.0454511394998147,5.412644230137317,0.0,0.4187726991709737,0.0191372305087445,0.0,True,5.412644230137317,0.0,0.4187726991709737,0.0191372305087445,0.0,0.2642543882288547,0.9800635165349056,0.5659309186877146,0.0191372305087445,0.767,0.5828571428571427,0.9999748519584412,1.0,0.0191372305087445,0.8147400533676364,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0098,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.0301993510919758,0.0173177746934468,0.0943793395641989,0.0008492518927237,5.412644230137317,0.0068882148210018,0.4187726991709737,1.4297835187310762e-06,0.0,False,5.412644230137317,0.0068882148210018,0.4187726991709737,1.4297835187310762e-06,0.0,0.3274652469016665,0.704774759871693,0.0301993510919758,1.4297835187310762e-06,0.27,0.3935238095238095,0.0596722395853292,0.3235294117647059,1.4297835187310762e-06,0.8139588425877111,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0098,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.1773639186009321,0.1364910615321098,0.3501353032675762,0.309443995032328,5.412644230137317,0.0015772626610885,0.4187726991709737,0.0090160523820249,0.0,True,5.412644230137317,0.0015772626610885,0.4187726991709737,0.0090160523820249,0.0,0.2377007796544099,0.6777572864589377,0.1773639186009321,0.0090160523820249,0.67,0.5459047619047619,0.9792160466524328,1.0,0.0090160523820249,0.674038216629729,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0099,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,hold_last,0.4084253346609817,0.3321483349748411,0.7759909861702288,0.7942855393946947,5.386310494877134,2.220446049250313e-16,0.2944018904963578,0.0193617038782989,0.0,True,5.386310494877134,2.220446049250313e-16,0.2944018904963578,0.0193617038782989,0.0,0.2399159036751751,0.1905607297694231,0.4084253346609817,0.0193617038782989,0.7310000000000001,0.5537142857142857,0.999960778211112,1.0,0.0193617038782989,0.7186989226127789,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0099,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,linear_narx,0.0339852833504118,0.0213966121214081,0.1019417705832133,0.0108785304575277,5.386310494877134,0.006888214821001,0.2944018904963578,1.4487701752123477e-06,0.0,False,5.386310494877134,0.006888214821001,0.2944018904963578,1.4487701752123477e-06,0.0,0.3015222869071528,0.1861355267452937,0.0339852833504118,1.4487701752123477e-06,0.242,0.3674285714285714,0.0340326768839036,0.3235294117647059,1.4487701752123477e-06,0.7124222527053745,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_ood_inflow_spike_0099,two_tank,judge_test,judge_test_ood_inflow_spike,inflow_spike,inflow_spike,mlp_state_space,0.1826684923610426,0.1409145534248769,0.3609985214315738,0.3221609114910784,5.386310494877134,0.0015783540935385,0.2944018904963578,0.0091999111332561,0.0,True,5.386310494877134,0.0015783540935385,0.2944018904963578,0.0091999111332561,0.0,0.2131036579945712,0.8834378878241016,0.1826684923610426,0.0091999111332561,0.643,0.5201904761904762,0.9671334642545144,1.0,0.0091999111332561,0.5770768042956826,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_pump_degradation_0000,two_tank,judge_test,judge_test_pump_degradation,valve_or_pump_degradation,valve_or_pump_degradation,hold_last,0.4838968692010129,0.4543441141854303,0.7211477763937371,0.5380061491183612,4.59821650031548,0.0,0.358707345239805,0.0062202107045152,0.0,True,4.59821650031548,0.0,0.358707345239805,0.0062202107045152,0.0,0.1483840696901116,0.7942492168308732,0.4838968692010129,0.0062202107045152,0.6,0.358707345239805,0.8486502888999768,0.95,0.0062202107045152,0.4208269232892411,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_pump_degradation_0000,two_tank,judge_test,judge_test_pump_degradation,valve_or_pump_degradation,valve_or_pump_degradation,linear_narx,0.0245161074450577,0.0180928411617563,0.0663594445848687,0.0938432379326828,4.59821650031548,0.0068882148210016,0.358707345239805,2.700955889266776e-07,0.0,False,4.59821650031548,0.0068882148210016,0.358707345239805,2.700955889266776e-07,0.0,0.303921841679971,0.3750921653801112,0.0245161074450577,2.700955889266776e-07,0.112,0.212,0.0342614031901967,0.1111111111111111,2.700955889266776e-07,0.7362734950076524,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_pump_degradation_0000,two_tank,judge_test,judge_test_pump_degradation,valve_or_pump_degradation,valve_or_pump_degradation,mlp_state_space,0.0787742006053497,0.0502526747849315,0.1749355346338017,0.2325289710549999,4.59821650031548,0.0015997168656088,0.358707345239805,0.000749730299871,0.0,False,4.59821650031548,0.0015997168656088,0.358707345239805,0.000749730299871,0.0,0.1557271730931649,0.0201068272911408,0.0787742006053497,0.000749730299871,0.415,0.3274285714285714,0.1156490152611561,0.3333333333333333,0.000749730299871,0.3955157862066932,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_pump_degradation_0001,two_tank,judge_test,judge_test_pump_degradation,valve_or_pump_degradation,valve_or_pump_degradation,hold_last,0.3810485064498669,0.3515371114930333,0.5996859650676711,0.3595488053692826,4.602007682950993,2.220446049250313e-16,0.2914205389193764,0.005639861545841,0.0,True,4.602007682950993,2.220446049250313e-16,0.2914205389193764,0.005639861545841,0.0,0.1304474919754685,0.1900556351326292,0.3810485064498669,0.005639861545841,0.51,0.2914205389193764,0.738866045569789,0.9,0.005639861545841,0.3523284612187732,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_pump_degradation_0001,two_tank,judge_test,judge_test_pump_degradation,valve_or_pump_degradation,valve_or_pump_degradation,linear_narx,0.0243136405091081,0.0179094632291512,0.0682660054825765,0.0965424536809381,4.602007682950993,0.006888214821002,0.2914205389193764,2.8789972212886137e-07,0.0,False,4.602007682950993,0.006888214821002,0.2914205389193764,2.8789972212886137e-07,0.0,0.2901339222648752,0.0437750703030863,0.0243136405091081,2.8789972212886137e-07,0.129,0.2169523809523809,0.0253189643896755,0.1777777777777777,2.8789972212886137e-07,0.6819840897617591,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_pump_degradation_0001,two_tank,judge_test,judge_test_pump_degradation,valve_or_pump_degradation,valve_or_pump_degradation,mlp_state_space,0.0835519243782373,0.0530547532680512,0.1821591114679952,0.2525756756234451,4.602007682950993,0.0015940051516076,0.2914205389193764,0.000568774379921,0.0,False,4.602007682950993,0.0015940051516076,0.2914205389193764,0.000568774379921,0.0,0.1404797524323018,0.1590200067677759,0.0835519243782373,0.000568774379921,0.376,0.3110476190476191,0.078625066718917,0.3333333333333333,0.000568774379921,0.3364080778943084,False,False,False,False,False,False,False,False,False,,,,,,,,,
judge_test_pump_degradation_0002,two_tank,judge_test,judge_test_pump_degradation,valve_or_pump_degradation,valve_or_pump_degradation,hold_last,0.6562537849508707,0.6223654442068638,0.9223025921774108,0.803963820316929,4.577340278957429,0.0,0.4749144411812021,0.006249168511577,0.0,True,4.577340278957429,0.0,0.4749144411812021,0.006249168511577,0.0,0.1722068934276241,0.5111626568631452,0.6562537849508707,0.006249168511577,0.64,0.4749144411812021,0.9068391911381276,0.95,0.006249168511577,0.5147844499656138,False,False,False,False,False,False,False,False,False,,,,,,,,,
