system_id,model_id,judge_id,split_group,scenario_type,coverage_requested,coverage_achieved,false_accept_rate,accepted_count,false_accept_count,bad_count_total,mean_error_accepted,mean_error_rejected,threshold,is_real_judge,is_oracle,is_calibrated
two_tank,hold_last,isotonic_calibrated_judge,normal_policy,normal_policy,0.4,0.4,0.925,40,37,91,0.5062136921939302,0.5527917240690788,0.15,True,False,True
two_tank,hold_last,isotonic_calibrated_judge,normal_policy,normal_policy,0.6,0.6,0.95,60,57,91,0.527173898656702,0.5446404303124958,0.15,True,False,True
two_tank,hold_last,isotonic_calibrated_judge,normal_policy,normal_policy,0.8,0.8,0.9375,80,75,91,0.5416523212337728,0.5041932716600058,0.15,True,False,True
two_tank,hold_last,isotonic_calibrated_judge,normal_policy,normal_policy,1.0,1.0,0.91,100,91,91,0.5341605113190195,0.0,0.15,True,False,True
two_tank,hold_last,quantile_rule_judge,normal_policy,normal_policy,0.05,0.05,1.0,5,5,91,0.5254654978763048,0.5346181436054781,0.15,True,False,True
two_tank,hold_last,quantile_rule_judge,normal_policy,normal_policy,0.1,0.1,1.0,10,10,91,0.5499977876857207,0.5324008139449415,0.15,True,False,True
two_tank,hold_last,quantile_rule_judge,normal_policy,normal_policy,0.2,0.2,0.95,20,19,91,0.5886709025740381,0.5205329135052648,0.15,True,False,True
two_tank,hold_last,quantile_rule_judge,normal_policy,normal_policy,0.4,0.4,0.9,40,36,91,0.49292981471505615,0.5616476423883283,0.15,True,False,True
two_tank,hold_last,quantile_rule_judge,normal_policy,normal_policy,0.6,0.6,0.9166666666666666,60,55,91,0.5203818604157514,0.5548284876739213,0.15,True,False,True
two_tank,hold_last,quantile_rule_judge,normal_policy,normal_policy,0.8,0.8,0.925,80,74,91,0.530115291706876,0.5503413897675934,0.15,True,False,True
two_tank,hold_last,quantile_rule_judge,normal_policy,normal_policy,1.0,1.0,0.91,100,91,91,0.5341605113190194,0.0,0.15,True,False,True
two_tank,hold_last,conservative_low_coverage_judge,normal_policy,normal_policy,0.05,0.05,0.4,5,2,91,0.14361854857751602,0.5547153514633092,0.15,True,False,True
two_tank,hold_last,conservative_low_coverage_judge,normal_policy,normal_policy,0.1,0.1,0.5,10,5,91,0.16343404266742007,0.5753523411691972,0.15,True,False,True
two_tank,hold_last,conservative_low_coverage_judge,normal_policy,normal_policy,0.2,0.2,0.55,20,11,91,0.1821134921971071,0.6221722660994975,0.15,True,False,True
two_tank,hold_last,conservative_low_coverage_judge,normal_policy,normal_policy,0.4,0.4,0.775,40,31,91,0.2688600467886341,0.7110274876726097,0.15,True,False,True
two_tank,hold_last,conservative_low_coverage_judge,normal_policy,normal_policy,0.6,0.6,0.85,60,51,91,0.35174724097522003,0.8077804168347186,0.15,True,False,True
two_tank,hold_last,conservative_low_coverage_judge,normal_policy,normal_policy,0.8,0.8,0.8875,80,71,91,0.43481292839827246,0.9315508430020074,0.15,True,False,True
two_tank,hold_last,conservative_low_coverage_judge,normal_policy,normal_policy,1.0,1.0,0.91,100,91,91,0.5341605113190195,0.0,0.15,True,False,True
two_tank,hold_last,random_baseline,normal_policy,normal_policy,0.05,0.05,0.8,5,4,91,0.4121043537333726,0.5405845196130009,0.15,True,False,False
two_tank,hold_last,random_baseline,normal_policy,normal_policy,0.1,0.1,0.9,10,9,91,0.5299072372682279,0.534633097324663,0.15,True,False,False
two_tank,hold_last,random_baseline,normal_policy,normal_policy,0.2,0.2,0.95,20,19,91,0.5552195303895886,0.5288957565513771,0.15,True,False,False
