system_id,seed,model_id,judge_id,calibration_bad_rate,test_bad_rate,test_event_far_mean,uses_test_labels_for_scoring
cstr,1,gradient_boosted_narx,event_guarded_invariant_disagreement_support,0.03571428571428571,0.04285714285714286,0.0,False
cstr,1,hold_last,best_single_signal_selected_on_calibration,0.017857142857142856,0.014285714285714285,0.07142857142857142,False
cstr,1,hold_last,calibration_selected_candidate_ranker,0.017857142857142856,0.014285714285714285,0.07142857142857142,False
cstr,1,hold_last,conformal_risk_threshold,0.017857142857142856,0.014285714285714285,0.07142857142857142,False
cstr,1,hold_last,conservative_low_coverage_judge,0.017857142857142856,0.014285714285714285,0.0,False
cstr,1,hold_last,disagreement_only,0.017857142857142856,0.014285714285714285,0.0,False
cstr,1,hold_last,ensemble_disagreement_threshold,0.017857142857142856,0.014285714285714285,0.0,False
cstr,1,hold_last,invariant_only,0.017857142857142856,0.014285714285714285,0.0,False
cstr,1,hold_last,isotonic_calibrated_judge,0.017857142857142856,0.014285714285714285,0.07142857142857142,False
cstr,1,hold_last,learned_error_classifier,0.017857142857142856,0.014285714285714285,0.0,False
cstr,1,hold_last,logistic_calibrated_judge,0.017857142857142856,0.014285714285714285,0.0,False
cstr,1,hold_last,quantile_rule_judge,0.017857142857142856,0.014285714285714285,0.07142857142857142,False
cstr,1,hold_last,random_baseline,0.017857142857142856,0.014285714285714285,0.0,False
cstr,1,hold_last,rank_normalized_linear,0.017857142857142856,0.014285714285714285,0.0,False
cstr,1,hold_last,repair_only,0.017857142857142856,0.014285714285714285,0.0,False
cstr,1,hold_last,support_only,0.017857142857142856,0.014285714285714285,0.0,False
cstr,1,hold_last,uncertainty_only,0.017857142857142856,0.014285714285714285,0.0,False
cstr,1,hold_last,event_guarded_invariant_disagreement_support,0.017857142857142856,0.014285714285714285,0.0,False
cstr,1,linear_narx,best_single_signal_selected_on_calibration,0.0,0.0,0.0,False
cstr,1,linear_narx,calibration_selected_candidate_ranker,0.0,0.0,0.0,False
cstr,1,linear_narx,conformal_risk_threshold,0.0,0.0,0.0,False
cstr,1,linear_narx,conservative_low_coverage_judge,0.0,0.0,0.0,False
cstr,1,linear_narx,disagreement_only,0.0,0.0,0.0,False
cstr,1,linear_narx,ensemble_disagreement_threshold,0.0,0.0,0.0,False
cstr,1,linear_narx,invariant_only,0.0,0.0,0.0,False
cstr,1,linear_narx,isotonic_calibrated_judge,0.0,0.0,0.0,False
cstr,1,linear_narx,learned_error_classifier,0.0,0.0,0.0,False
cstr,1,linear_narx,logistic_calibrated_judge,0.0,0.0,0.0,False
