coverage,event_guard_accepted_count,event_guard_false_accept_count,event_guard_far,system_id,seed,model_id,badness_target,bad_threshold,judge_id,uses_test_labels_for_scoring,calibration_only_normalization,primary_far,primary_accepted_count,primary_false_accept_count,fair_baseline_judge_id,fair_baseline_far,row_wise_baseline_judge_id,row_wise_envelope_far,improvement_vs_primary,margin_vs_fair_baseline,margin_vs_row_wise_envelope
0.05,4,0,0.0,cstr,0,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,0,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,0,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.25,4,1,conformal_risk_threshold,0.5,invariant_only,0.0,0.25,0.5,0.0
0.1,7,1,0.14285714285714285,cstr,0,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.2857142857142857,invariant_only,0.0,-5.551115123125783e-17,0.14285714285714285,-0.14285714285714285
0.05,4,0,0.0,cstr,0,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,0,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,0,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,0,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,0,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,0,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,1,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,1,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.1428571428571428,invariant_only,0.0,0.1428571428571428,0.1428571428571428,0.0
0.05,4,0,0.0,cstr,1,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,1,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.1428571428571428,invariant_only,0.0,0.1428571428571428,0.1428571428571428,0.0
0.05,4,0,0.0,cstr,1,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,1,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.1428571428571428,disagreement_only,0.0,0.1428571428571428,0.1428571428571428,0.0
0.05,4,0,0.0,cstr,1,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,1,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,1,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,1,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.1428571428571428,invariant_only,0.0,0.1428571428571428,0.1428571428571428,0.0
0.05,4,0,0.0,cstr,2,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,2,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,2,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.25,invariant_only,0.0,0.0,0.25,0.0
0.1,7,0,0.0,cstr,2,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.1428571428571428,invariant_only,0.0,0.0,0.1428571428571428,0.0
0.05,4,0,0.0,cstr,2,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,2,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,2,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,2,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,2,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,2,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,3,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,3,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,3,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,3,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,3,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,3,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,3,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,3,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,3,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,3,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,4,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,4,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,4,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,4,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.1428571428571428,0.0,0.0
0.05,4,0,0.0,cstr,4,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,4,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,4,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,4,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,4,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,4,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,5,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.25,4,1,conformal_risk_threshold,0.25,disagreement_only,0.0,0.25,0.25,0.0
0.1,7,0,0.0,cstr,5,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.1428571428571428,disagreement_only,0.0,0.1428571428571428,0.1428571428571428,0.0
0.05,4,0,0.0,cstr,5,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.25,4,1,conformal_risk_threshold,0.25,disagreement_only,0.0,0.25,0.25,0.0
0.1,7,0,0.0,cstr,5,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.1428571428571428,disagreement_only,0.0,0.1428571428571428,0.1428571428571428,0.0
0.05,4,0,0.0,cstr,5,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.25,4,1,conformal_risk_threshold,0.25,disagreement_only,0.0,0.25,0.25,0.0
0.1,7,0,0.0,cstr,5,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.1428571428571428,disagreement_only,0.0,0.1428571428571428,0.1428571428571428,0.0
0.05,4,0,0.0,cstr,5,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,5,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,5,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.25,4,1,conformal_risk_threshold,0.25,disagreement_only,0.0,0.25,0.25,0.0
0.1,7,0,0.0,cstr,5,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.1428571428571428,disagreement_only,0.0,0.1428571428571428,0.1428571428571428,0.0
0.05,4,0,0.0,cstr,6,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,6,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,6,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,6,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,6,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,6,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,6,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,6,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,6,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,6,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,7,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,7,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,7,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,7,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.1428571428571428,0.0,0.0
0.05,4,1,0.25,cstr,7,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,-0.25,-0.25,-0.25
0.1,7,1,0.14285714285714285,cstr,7,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.1428571428571428,learned_error_classifier,0.0,-0.14285714285714285,-5.551115123125783e-17,-0.14285714285714285
0.05,4,0,0.0,cstr,7,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,7,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,7,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.25,4,1,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.25,0.0,0.0
0.1,7,0,0.0,cstr,7,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.2857142857142857,7,2,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.2857142857142857,0.0,0.0
0.05,4,0,0.0,cstr,8,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.25,4,1,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.25,0.0,0.0
0.1,7,1,0.14285714285714285,cstr,8,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,-5.551115123125783e-17,-0.14285714285714285,-0.14285714285714285
0.05,4,0,0.0,cstr,8,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,8,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,8,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,8,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,8,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,8,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,8,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,8,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,1,0.25,cstr,9,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.25,4,1,conformal_risk_threshold,0.25,invariant_only,0.0,0.0,0.0,-0.25
0.1,7,1,0.14285714285714285,cstr,9,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.1428571428571428,invariant_only,0.0,-5.551115123125783e-17,-5.551115123125783e-17,-0.14285714285714285
0.05,4,0,0.0,cstr,9,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.25,4,1,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.25,0.0,0.0
0.1,7,0,0.0,cstr,9,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.1428571428571428,0.0,0.0
0.05,4,0,0.0,cstr,9,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.25,disagreement_only,0.0,0.0,0.25,0.0
0.1,7,0,0.0,cstr,9,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.1428571428571428,disagreement_only,0.0,0.0,0.1428571428571428,0.0
0.05,4,0,0.0,cstr,9,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,cstr,9,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,cstr,9,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.25,invariant_only,0.0,0.0,0.25,0.0
0.1,7,0,0.0,cstr,9,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.1428571428571428,invariant_only,0.0,0.0,0.1428571428571428,0.0
0.05,4,0,0.0,heat_exchanger,0,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,heat_exchanger,0,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,heat_exchanger,0,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,heat_exchanger,0,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,4,1.0,heat_exchanger,0,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,1.0,4,4,conformal_risk_threshold,1.0,conformal_risk_threshold,1.0,0.0,0.0,0.0
0.1,7,7,1.0,heat_exchanger,0,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,1.0,7,7,conformal_risk_threshold,1.0,learned_error_classifier,0.7142857142857143,0.0,0.0,-0.2857142857142857
0.05,4,0,0.0,heat_exchanger,0,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,heat_exchanger,0,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,heat_exchanger,0,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,heat_exchanger,0,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,heat_exchanger,1,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,heat_exchanger,1,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,heat_exchanger,1,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,heat_exchanger,1,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,4,1.0,heat_exchanger,1,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,1.0,4,4,conformal_risk_threshold,1.0,random_baseline,0.75,0.0,0.0,-0.25
0.1,7,7,1.0,heat_exchanger,1,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,1.0,7,7,conformal_risk_threshold,1.0,random_baseline,0.7142857142857143,0.0,0.0,-0.2857142857142857
0.05,4,0,0.0,heat_exchanger,1,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,heat_exchanger,1,linear_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,heat_exchanger,1,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,heat_exchanger,1,mlp_state_space,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.1428571428571428,7,1,conformal_risk_threshold,0.1428571428571428,disagreement_only,0.0,0.1428571428571428,0.1428571428571428,0.0
0.05,4,0,0.0,heat_exchanger,2,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,heat_exchanger,2,ensemble_mlp,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,0,0.0,heat_exchanger,2,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,4,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.1,7,0,0.0,heat_exchanger,2,gradient_boosted_narx,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,0.0,7,0,conformal_risk_threshold,0.0,conformal_risk_threshold,0.0,0.0,0.0,0.0
0.05,4,4,1.0,heat_exchanger,2,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,1.0,4,4,conformal_risk_threshold,1.0,conformal_risk_threshold,1.0,0.0,0.0,0.0
0.1,7,7,1.0,heat_exchanger,2,hold_last,bad_event,0.5,event_guarded_invariant_disagreement_support,False,True,1.0,7,7,conformal_risk_threshold,1.0,learned_error_classifier,0.7142857142857143,0.0,0.0,-0.2857142857142857
